users_id,country,gender,cust_group,join_date,group_device,date,activity_device,spent
1000598,BRA,O,B,31/01/2023,I,,,
1000599,DEU,M,A,30/01/2023,I,,,
1000600,MEX,M,B,25/01/2023,I,,,
1000601,USA,F,A,25/01/2023,A,25/01/2023,A,10.79
1000602,USA,,B,28/01/2023,I,,,
1000603,USA,,B,25/01/2023,A,,,
1000604,TUR,F,A,28/01/2023,A,,,
1000606,USA,F,A,26/01/2023,I,,,
1000607,USA,,A,03/02/2023,A,,,
1000608,GBR,M,A,04/02/2023,I,,,
1000609,MEX,M,B,25/01/2023,I,,,
1000610,DEU,M,B,04/02/2023,I,,,
1000611,TUR,M,B,28/01/2023,I,,,
1000612,MEX,M,B,30/01/2023,A,,,
1000613,GBR,M,A,29/01/2023,A,,,
1000614,BRA,M,A,04/02/2023,I,,,
1000615,GBR,F,A,05/02/2023,I,,,
1000616,USA,M,A,25/01/2023,I,,,
1000617,DEU,M,A,27/01/2023,I,,,
1000618,BRA,,B,26/01/2023,A,,,
1000619,USA,F,A,26/01/2023,A,,,
1000620,USA,M,B,25/01/2023,A,,,
1000621,TUR,M,A,26/01/2023,I,,,
1000622,DEU,M,B,31/01/2023,A,,,
1000623,USA,F,A,27/01/2023,A,27/01/2023,A,61.29
1000624,GBR,F,B,25/01/2023,A,,,
1000625,MEX,O,A,25/01/2023,I,,,
1000626,USA,,A,06/02/2023,A,,,
1000627,BRA,F,B,27/01/2023,A,,,
1000628,TUR,,B,30/01/2023,I,,,
1000629,BRA,,A,02/02/2023,A,,,
1000630,GBR,M,A,28/01/2023,I,,,
1000631,BRA,M,B,01/02/2023,I,,,
1000632,GBR,M,B,04/02/2023,A,,,
1000633,DEU,F,A,27/01/2023,A,,,
1000634,MEX,M,B,25/01/2023,I,,,
1000635,ESP,F,B,25/01/2023,I,25/01/2023,I,69.21
1000636,FRA,M,A,25/01/2023,I,,,
1000637,USA,F,B,06/02/2023,A,,,
1000638,CAN,M,A,27/01/2023,I,,,
1000639,FRA,F,B,28/01/2023,I,,,
1000640,DEU,F,B,01/02/2023,A,,,
1000641,USA,F,B,05/02/2023,A,,,
1000642,BRA,F,B,30/01/2023,A,,,
1000643,CAN,F,A,29/01/2023,I,,,
1000644,USA,M,A,28/01/2023,I,,,
1000645,GBR,M,B,25/01/2023,A,,,
1000646,BRA,M,A,25/01/2023,I,,,
1000647,TUR,M,B,29/01/2023,A,,,
1000648,USA,,B,01/02/2023,I,,,
1000649,CAN,M,B,26/01/2023,A,,,
1000650,BRA,F,B,01/02/2023,A,,,
1000651,USA,M,A,26/01/2023,I,,,
1000652,USA,M,B,27/01/2023,I,,,
1000653,USA,M,A,06/02/2023,I,06/02/2023,I,61.84
1000654,ESP,F,A,25/01/2023,I,,,
1000655,DEU,F,A,26/01/2023,I,,,
1000656,BRA,F,A,26/01/2023,A,,,
1000657,MEX,M,A,26/01/2023,A,,,
1000658,AUS,F,A,26/01/2023,A,,,
1000659,BRA,M,A,01/02/2023,A,,,
1000660,USA,F,A,03/02/2023,A,,,
1000661,USA,F,A,05/02/2023,A,,,
1000662,USA,F,A,29/01/2023,A,,,
1000663,USA,F,A,28/01/2023,I,,,
1000664,BRA,O,B,28/01/2023,A,,,
1000665,USA,F,B,25/01/2023,A,,,
1000666,MEX,M,B,26/01/2023,A,,,
1000668,USA,F,A,25/01/2023,I,,,
1000669,BRA,M,A,29/01/2023,I,29/01/2023,I,176.83
1000670,USA,F,A,26/01/2023,A,,,
1000671,USA,M,A,31/01/2023,A,,,
1000672,CAN,M,B,28/01/2023,I,,,
1000673,USA,F,B,28/01/2023,A,,,
1000674,FRA,F,A,26/01/2023,A,,,
1000675,USA,M,B,25/01/2023,A,25/01/2023,A,68.34
1000676,MEX,M,B,28/01/2023,A,,,
1000677,GBR,F,B,25/01/2023,A,,,
1000678,USA,F,B,25/01/2023,I,,,
1000680,USA,M,B,26/01/2023,A,,,
1000681,DEU,M,B,26/01/2023,A,,,
1000682,USA,M,B,29/01/2023,I,,,
1000683,BRA,O,B,03/02/2023,I,,,
1000684,,M,A,26/01/2023,I,,,
1000685,BRA,F,B,27/01/2023,A,,,
1000686,GBR,F,A,02/02/2023,A,,,
1000687,USA,F,A,01/02/2023,A,,,
1000688,MEX,F,B,25/01/2023,A,,,
1000689,MEX,M,B,25/01/2023,A,,,
1000690,GBR,,A,30/01/2023,A,,,
1000691,,F,B,01/02/2023,I,,,
1000692,BRA,F,B,28/01/2023,A,,,
1000693,BRA,,B,26/01/2023,A,,,
1000694,BRA,F,B,25/01/2023,I,,,
1000695,USA,M,A,25/01/2023,A,,,
1000696,BRA,O,B,04/02/2023,I,,,
1000697,BRA,F,B,31/01/2023,A,,,
1000698,MEX,M,B,29/01/2023,A,,,
1000699,USA,M,B,28/01/2023,I,,,
1000700,BRA,F,B,01/02/2023,A,,,
1000701,BRA,M,A,25/01/2023,A,,,
1000702,MEX,F,B,26/01/2023,I,,,
1000703,AUS,,A,30/01/2023,A,,,
1000705,USA,F,B,26/01/2023,A,,,
1000706,BRA,F,B,30/01/2023,A,,,
1000707,BRA,M,A,27/01/2023,I,,,
1000708,USA,F,B,31/01/2023,A,,,
1000709,FRA,,B,30/01/2023,A,,,
1000711,,M,B,03/02/2023,A,,,
1000712,DEU,F,A,25/01/2023,I,,,
1000714,DEU,F,A,29/01/2023,A,,,
1000715,BRA,F,B,26/01/2023,A,,,
1000716,DEU,F,A,25/01/2023,I,,,
1000717,MEX,M,B,25/01/2023,I,,,
1000718,FRA,F,B,25/01/2023,A,,,
1000719,USA,M,B,04/02/2023,A,,,
1000720,BRA,M,A,31/01/2023,A,,,
1000721,AUS,M,A,26/01/2023,A,,,
1000722,BRA,,A,05/02/2023,A,,,
1000723,CAN,F,A,25/01/2023,I,,,
1000724,TUR,F,B,26/01/2023,I,,,
1000725,MEX,M,B,25/01/2023,A,,,
1000726,MEX,F,A,27/01/2023,A,,,
1000727,BRA,M,B,05/02/2023,A,,,
1000728,USA,F,A,27/01/2023,I,,,
1000729,CAN,,A,31/01/2023,I,,,
1000730,USA,F,A,26/01/2023,A,,,
1000731,USA,F,B,25/01/2023,A,,,
1000732,GBR,F,B,31/01/2023,A,,,
1000733,USA,M,A,31/01/2023,I,,,
1000734,BRA,M,A,26/01/2023,A,,,
1000735,FRA,M,B,04/02/2023,A,,,
1000736,BRA,M,A,26/01/2023,I,,,
1000737,MEX,M,A,29/01/2023,A,,,
1000738,DEU,,A,25/01/2023,I,,,
1000739,GBR,M,B,25/01/2023,I,,,
1000740,USA,M,B,02/02/2023,I,,,
1000741,MEX,F,A,04/02/2023,I,,,
1000742,BRA,M,B,30/01/2023,I,,,
1000743,BRA,M,A,26/01/2023,I,,,
1000744,MEX,F,A,27/01/2023,I,,,
1000745,FRA,,B,25/01/2023,I,,,
1000746,ESP,M,A,29/01/2023,I,,,
1000747,ESP,M,A,27/01/2023,I,,,
1000748,BRA,M,A,27/01/2023,I,,,
1000749,GBR,M,B,25/01/2023,I,,,
1000750,USA,F,A,25/01/2023,A,,,
1000751,BRA,F,A,25/01/2023,A,,,
1000752,USA,F,B,27/01/2023,A,,,
1000753,FRA,M,A,26/01/2023,I,,,
1000754,USA,F,B,27/01/2023,A,,,
1000755,USA,M,A,30/01/2023,A,,,
1000756,FRA,M,B,27/01/2023,I,,,
1000757,TUR,,A,25/01/2023,A,,,
1000758,TUR,F,B,27/01/2023,A,,,
1000759,USA,F,A,28/01/2023,I,,,
1000760,GBR,M,A,26/01/2023,A,,,
1000761,BRA,F,A,26/01/2023,I,,,
1000762,BRA,M,B,26/01/2023,I,,,
1000763,BRA,M,A,29/01/2023,A,,,
1000764,BRA,F,A,31/01/2023,A,,,
1000765,BRA,M,A,25/01/2023,A,,,
1000766,BRA,,A,25/01/2023,A,,,
1000767,BRA,F,B,03/02/2023,I,,,
1000768,BRA,M,A,25/01/2023,A,,,
1000769,FRA,M,A,31/01/2023,A,,,
1000770,BRA,F,A,26/01/2023,A,,,
1000771,USA,F,B,30/01/2023,A,,,
1000772,GBR,,A,25/01/2023,I,,,
1000773,USA,O,A,27/01/2023,A,,,
1000774,GBR,M,B,29/01/2023,A,,,
1000775,BRA,M,B,30/01/2023,A,,,
1000777,MEX,F,A,25/01/2023,I,,,
1000778,USA,,B,26/01/2023,A,,,
1000779,FRA,M,A,25/01/2023,A,,,
1000780,DEU,F,A,25/01/2023,A,,,
1000781,DEU,M,B,25/01/2023,I,,,
1000782,TUR,F,A,27/01/2023,A,,,
1000783,CAN,M,A,27/01/2023,I,,,
1000784,USA,O,A,27/01/2023,A,,,
1000785,BRA,M,B,30/01/2023,A,,,
1000786,BRA,M,A,25/01/2023,A,,,
1000787,BRA,F,A,26/01/2023,A,,,
1000788,BRA,M,A,04/02/2023,A,,,
1000789,ESP,M,A,29/01/2023,A,,,
1000790,BRA,M,A,25/01/2023,I,,,
1000791,GBR,,B,28/01/2023,A,,,
1000792,USA,M,B,25/01/2023,A,,,
1000793,MEX,F,B,27/01/2023,A,,,
1000794,AUS,F,A,27/01/2023,I,,,
1000795,USA,F,B,29/01/2023,I,,,
1000796,USA,,B,28/01/2023,I,,,
1000797,USA,M,A,25/01/2023,A,,,
1000798,BRA,F,A,03/02/2023,A,,,
1000799,MEX,M,A,04/02/2023,A,,,
1000800,TUR,F,A,25/01/2023,A,,,
1000801,BRA,,A,28/01/2023,A,,,
1000802,DEU,,B,27/01/2023,A,,,
1000803,USA,F,A,02/02/2023,A,,,
1000804,DEU,M,A,05/02/2023,I,,,
1000805,FRA,M,A,28/01/2023,A,,,
1000806,TUR,F,B,25/01/2023,A,,,
1000807,USA,M,B,29/01/2023,A,,,
1000808,,F,B,03/02/2023,A,,,
1000809,CAN,F,A,27/01/2023,A,,,
1000810,USA,F,A,06/02/2023,A,,,
1000811,BRA,F,A,29/01/2023,I,,,
1000812,AUS,M,B,25/01/2023,A,,,
1000813,BRA,M,A,25/01/2023,I,,,
1000814,BRA,F,B,27/01/2023,A,,,
1000816,CAN,F,B,28/01/2023,A,,,
1000817,BRA,F,B,05/02/2023,I,,,
1000818,TUR,M,A,25/01/2023,A,,,
1000819,DEU,F,B,28/01/2023,I,,,
1000820,MEX,F,A,28/01/2023,I,,,
1000821,USA,M,B,27/01/2023,A,,,
1000822,BRA,F,B,06/02/2023,I,,,
1000824,FRA,M,B,28/01/2023,I,,,
1000825,BRA,M,B,25/01/2023,A,,,
1000826,DEU,M,A,25/01/2023,A,,,
1000827,GBR,M,A,01/02/2023,A,,,
1000828,USA,O,A,26/01/2023,A,,,
1000829,USA,,A,26/01/2023,I,,,
1000830,FRA,M,B,29/01/2023,I,,,
1000831,TUR,M,B,27/01/2023,A,,,
1000832,BRA,M,A,27/01/2023,A,,,
1000833,USA,M,B,25/01/2023,A,,,
1000834,BRA,M,A,25/01/2023,A,,,
1000835,USA,M,B,05/02/2023,A,,,
1000836,USA,M,A,29/01/2023,I,,,
1000837,TUR,,B,03/02/2023,I,,,
1000838,GBR,F,B,30/01/2023,I,,,
1000839,MEX,,B,25/01/2023,A,,,
1000840,BRA,M,A,31/01/2023,I,,,
1000841,DEU,F,A,28/01/2023,I,,,
1000842,BRA,F,A,31/01/2023,A,,,
1000843,USA,F,B,30/01/2023,A,,,
1000844,TUR,M,A,31/01/2023,A,,,
1000845,MEX,F,B,25/01/2023,A,,,
1000846,USA,F,A,30/01/2023,A,,,
1000847,MEX,M,B,27/01/2023,,,,
1000848,BRA,M,B,04/02/2023,I,,,
1000849,BRA,F,B,25/01/2023,A,,,
1000850,GBR,F,B,28/01/2023,A,,,
1000851,TUR,F,B,25/01/2023,I,,,
1000852,USA,M,B,25/01/2023,A,,,
1000853,BRA,F,B,31/01/2023,I,,,
1000854,GBR,M,A,28/01/2023,I,,,
1000855,BRA,M,B,28/01/2023,A,,,
1000856,BRA,F,B,25/01/2023,A,,,
1000857,USA,F,A,28/01/2023,I,28/01/2023,I,8.33
1000858,BRA,F,B,30/01/2023,I,,,
1000859,DEU,F,A,30/01/2023,A,,,
1000860,DEU,O,B,25/01/2023,A,,,
1000862,ESP,M,A,26/01/2023,I,,,
1000863,ESP,M,A,26/01/2023,I,30/01/2023,I,45.91
1000864,USA,M,B,27/01/2023,A,,,
1000865,USA,M,B,27/01/2023,A,,,
1000866,TUR,M,B,28/01/2023,I,,,
1000867,USA,M,B,26/01/2023,A,,,
1000868,BRA,,A,25/01/2023,I,29/01/2023,I,45.92
1000869,USA,F,A,29/01/2023,I,,,
1000870,BRA,M,B,27/01/2023,I,,,
1000871,GBR,F,B,27/01/2023,I,,,
1000872,GBR,,B,26/01/2023,A,,,
1000873,TUR,M,B,02/02/2023,A,,,
1000874,TUR,,B,26/01/2023,I,,,
1000875,USA,F,A,03/02/2023,A,,,
1000876,BRA,,B,26/01/2023,A,,,
1000877,USA,F,B,05/02/2023,A,,,
1000878,USA,M,B,27/01/2023,I,,,
1000879,GBR,M,B,28/01/2023,A,,,
1000880,TUR,F,B,26/01/2023,A,,,
1000881,BRA,F,B,26/01/2023,A,,,
1000882,GBR,M,A,26/01/2023,I,,,
1000883,USA,M,A,26/01/2023,A,26/01/2023,A,65.1
1000884,MEX,F,B,26/01/2023,A,,,
1000885,DEU,F,B,25/01/2023,A,,,
1000886,CAN,M,A,03/02/2023,A,,,
1000887,MEX,F,A,25/01/2023,A,,,
1000888,DEU,F,B,27/01/2023,I,,,
1000889,BRA,F,B,26/01/2023,A,,,
1000890,MEX,M,B,26/01/2023,A,,,
1000891,BRA,M,B,25/01/2023,A,,,
1000892,USA,F,B,25/01/2023,A,,,
1000893,BRA,F,A,26/01/2023,A,,,
1000894,MEX,F,A,31/01/2023,I,,,
1000895,GBR,M,B,27/01/2023,A,,,
1000896,BRA,F,B,25/01/2023,I,,,
1000897,TUR,F,B,29/01/2023,I,,,
1000898,BRA,M,B,27/01/2023,I,,,
1000899,DEU,,A,26/01/2023,I,,,
1000900,DEU,M,A,26/01/2023,A,,,
1000901,BRA,F,A,27/01/2023,A,,,
1000902,BRA,M,A,29/01/2023,A,,,
1000903,BRA,F,B,25/01/2023,A,,,
1000904,BRA,M,B,25/01/2023,I,,,
1000905,CAN,M,B,02/02/2023,I,,,
1000906,FRA,O,A,29/01/2023,A,,,
1000907,FRA,M,B,26/01/2023,,,,
1000908,GBR,F,B,26/01/2023,I,26/01/2023,I,78.7
1000909,MEX,F,B,31/01/2023,I,,,
1000910,AUS,M,A,29/01/2023,A,,,
1000911,MEX,,A,29/01/2023,A,,,
1000912,BRA,M,B,29/01/2023,A,,,
1000913,DEU,F,A,27/01/2023,A,,,
1000914,BRA,M,A,29/01/2023,I,,,
1000915,USA,M,A,25/01/2023,I,,,
1000916,USA,O,A,03/02/2023,A,,,
1000917,TUR,,B,29/01/2023,A,,,
1000918,USA,M,A,27/01/2023,I,,,
1000919,USA,O,A,01/02/2023,A,,,
1000920,DEU,,B,25/01/2023,I,,,
1000921,DEU,,A,06/02/2023,A,,,
1000922,DEU,F,B,31/01/2023,I,,,
1000923,TUR,M,A,25/01/2023,I,,,
1000924,ESP,F,A,30/01/2023,A,,,
1000925,GBR,M,A,27/01/2023,A,,,
1000926,BRA,,B,27/01/2023,A,,,
1000927,USA,M,B,06/02/2023,I,,,
1000928,BRA,F,A,25/01/2023,A,,,
1000929,ESP,M,B,26/01/2023,A,,,
1000930,DEU,F,A,27/01/2023,A,27/01/2023,A,114.56
1000931,MEX,O,B,30/01/2023,I,,,
1000932,BRA,M,A,25/01/2023,A,,,
1000933,MEX,F,B,03/02/2023,I,,,
1000934,USA,F,B,30/01/2023,I,,,
1000935,MEX,M,A,02/02/2023,A,,,
1000936,BRA,F,A,30/01/2023,A,,,
1000937,GBR,F,B,27/01/2023,,27/01/2023,,122.28
1000938,BRA,M,A,27/01/2023,I,27/01/2023,I,48.48
1000939,BRA,F,B,25/01/2023,A,,,
1000940,FRA,F,A,26/01/2023,A,,,
1000941,BRA,M,B,27/01/2023,I,,,
1000942,USA,M,B,31/01/2023,I,,,
1000943,FRA,F,A,26/01/2023,A,,,
1000944,BRA,F,A,01/02/2023,A,,,
1000945,ESP,M,A,01/02/2023,I,01/02/2023,I,41.06
1000946,USA,M,A,31/01/2023,A,,,
1000947,USA,M,B,29/01/2023,A,,,
1000948,TUR,F,B,27/01/2023,I,,,
1000949,ESP,F,B,30/01/2023,A,,,
1000950,USA,M,A,27/01/2023,A,,,
1000951,BRA,F,A,29/01/2023,I,,,
1000952,BRA,F,A,28/01/2023,I,,,
1000953,TUR,F,A,28/01/2023,A,,,
1000954,AUS,F,A,25/01/2023,A,,,
1000955,BRA,,A,25/01/2023,A,,,
1000956,ESP,M,A,02/02/2023,A,,,
1000957,AUS,F,B,06/02/2023,I,,,
1000958,BRA,M,B,27/01/2023,A,,,
1000959,USA,M,B,29/01/2023,A,,,
1000960,ESP,F,B,25/01/2023,I,,,
1000961,ESP,,B,02/02/2023,I,,,
1000962,FRA,,B,26/01/2023,A,,,
1000963,DEU,M,B,30/01/2023,A,,,
1000964,DEU,M,B,25/01/2023,A,,,
1000965,USA,M,B,25/01/2023,A,,,
1000966,BRA,M,A,29/01/2023,I,,,
1000967,GBR,M,B,28/01/2023,I,,,
1000968,USA,,B,03/02/2023,A,,,
1000969,USA,F,A,28/01/2023,I,,,
1000970,USA,F,A,26/01/2023,I,,,
1000971,BRA,,A,27/01/2023,I,,,
1000972,USA,F,A,25/01/2023,I,,,
1000973,MEX,F,B,26/01/2023,A,,,
1000974,USA,F,B,28/01/2023,A,,,
1000975,FRA,,A,04/02/2023,I,,,
1000977,USA,F,B,04/02/2023,I,,,
1000978,BRA,M,B,01/02/2023,A,,,
1000979,MEX,,B,29/01/2023,I,,,
1000980,USA,M,A,26/01/2023,I,,,
1000981,BRA,F,A,26/01/2023,I,,,
1000982,TUR,M,B,25/01/2023,A,,,
1000984,BRA,F,B,25/01/2023,A,,,
1000985,BRA,M,B,25/01/2023,,,,
1000986,TUR,F,A,27/01/2023,A,,,
1000987,TUR,M,A,28/01/2023,I,,,
1000988,MEX,,B,29/01/2023,I,,,
1000989,USA,,B,26/01/2023,A,,,
1000990,USA,,B,31/01/2023,A,,,
1000991,USA,F,A,27/01/2023,I,,,
1000992,GBR,M,B,27/01/2023,A,,,
1000993,USA,F,B,28/01/2023,A,,,
1000994,DEU,F,A,27/01/2023,A,,,
1000995,TUR,,A,25/01/2023,I,,,
1000996,ESP,M,B,25/01/2023,A,,,
1000997,USA,M,B,28/01/2023,I,,,
1000998,MEX,M,B,25/01/2023,I,,,
1000999,USA,M,A,29/01/2023,A,,,
1001000,TUR,F,A,27/01/2023,A,,,
1001001,BRA,M,B,25/01/2023,A,,,
1001002,USA,,B,25/01/2023,I,,,
1001003,GBR,,A,30/01/2023,A,,,
1001004,MEX,M,A,27/01/2023,A,,,
1001005,USA,F,A,30/01/2023,I,,,
1001006,USA,F,B,02/02/2023,A,,,
1001007,BRA,M,A,01/02/2023,I,,,
1001008,BRA,F,A,04/02/2023,A,,,
1001009,TUR,M,A,27/01/2023,A,,,
1001010,USA,M,A,27/01/2023,A,,,
1001011,GBR,M,B,25/01/2023,A,,,
1001012,GBR,,A,25/01/2023,A,,,
1001013,DEU,,A,30/01/2023,A,,,
1001014,MEX,M,A,25/01/2023,A,,,
1001015,FRA,,A,31/01/2023,A,,,
1001016,BRA,,B,25/01/2023,A,25/01/2023,A,63.01
1001017,ESP,M,B,30/01/2023,I,,,
1001018,USA,F,A,27/01/2023,A,,,
1001019,USA,F,B,27/01/2023,A,,,
1001020,USA,F,A,25/01/2023,A,,,
1001021,USA,,B,06/02/2023,I,,,
1001022,BRA,M,A,28/01/2023,A,,,
1001023,MEX,,A,25/01/2023,A,,,
1001024,BRA,M,A,27/01/2023,I,,,
1001025,ESP,M,B,26/01/2023,I,,,
1001026,USA,O,A,02/02/2023,I,,,
1001027,USA,F,A,28/01/2023,A,,,
1001028,USA,O,A,27/01/2023,I,,,
1001029,BRA,O,B,25/01/2023,I,,,
1001030,FRA,M,A,26/01/2023,A,,,
1001031,GBR,M,B,02/02/2023,A,,,
1001032,DEU,M,A,29/01/2023,A,,,
1001033,BRA,F,A,28/01/2023,A,,,
1001034,CAN,,B,01/02/2023,A,,,
1001035,USA,F,A,28/01/2023,A,,,
1001036,MEX,F,B,28/01/2023,I,,,
1001037,USA,F,B,31/01/2023,I,31/01/2023,I,879.1
1001038,DEU,M,B,03/02/2023,I,,,
1001039,DEU,F,B,06/02/2023,I,06/02/2023,I,31.45
1001040,USA,F,B,26/01/2023,I,,,
1001041,,M,A,27/01/2023,I,,,
1001042,DEU,F,B,25/01/2023,A,,,
1001043,BRA,F,B,26/01/2023,A,,,
1001044,USA,M,A,03/02/2023,I,,,
1001045,BRA,F,A,26/01/2023,I,,,
1001046,USA,M,B,28/01/2023,I,,,
1001047,ESP,,A,30/01/2023,A,,,
1001048,GBR,F,A,28/01/2023,I,,,
1001049,BRA,F,A,01/02/2023,A,,,
1001050,USA,M,B,25/01/2023,I,,,
1001051,DEU,F,A,02/02/2023,I,,,
1001052,CAN,F,A,25/01/2023,I,25/01/2023,I,47.86
1001053,USA,O,A,25/01/2023,A,,,
1001054,ESP,M,B,26/01/2023,A,,,
1001055,MEX,,A,27/01/2023,A,,,
1001056,ESP,M,A,27/01/2023,I,,,
1001057,BRA,,A,28/01/2023,I,,,
1001058,USA,F,B,27/01/2023,I,,,
1001059,MEX,M,A,30/01/2023,A,,,
1001060,USA,M,A,27/01/2023,A,,,
1001061,BRA,,A,25/01/2023,A,,,
1001062,TUR,M,A,25/01/2023,I,,,
1001063,TUR,,A,26/01/2023,I,,,
1001064,BRA,M,B,26/01/2023,A,,,
1001065,USA,M,A,01/02/2023,A,,,
1001066,MEX,,A,27/01/2023,A,,,
1001067,BRA,M,A,30/01/2023,I,,,
1001068,USA,M,B,01/02/2023,A,,,
1001069,BRA,M,A,01/02/2023,A,,,
1001070,DEU,F,A,25/01/2023,A,,,
1001071,USA,F,B,27/01/2023,A,,,
1001072,USA,,A,26/01/2023,A,,,
1001073,MEX,M,B,25/01/2023,I,,,
1001074,BRA,M,A,27/01/2023,I,,,
1001075,FRA,M,A,26/01/2023,A,,,
1001076,BRA,M,A,29/01/2023,A,,,
1001077,BRA,F,A,30/01/2023,I,,,
1001078,MEX,F,A,31/01/2023,I,,,
1001079,CAN,O,A,26/01/2023,A,,,
1001080,DEU,M,B,02/02/2023,I,,,
1001081,BRA,M,A,28/01/2023,A,,,
1001082,TUR,F,A,26/01/2023,I,,,
1001083,FRA,F,B,25/01/2023,A,,,
1001084,USA,F,A,27/01/2023,I,,,
1001085,FRA,M,A,01/02/2023,A,,,
1001086,TUR,M,A,28/01/2023,A,,,
1001087,CAN,M,B,26/01/2023,A,,,
1001088,,F,A,27/01/2023,I,,,
1001089,GBR,M,B,01/02/2023,A,,,
1001090,USA,F,A,25/01/2023,I,27/01/2023,I,84.51
1001091,CAN,M,A,28/01/2023,I,28/01/2023,I,47.78
1001092,BRA,M,A,25/01/2023,A,,,
1001093,MEX,M,A,26/01/2023,A,,,
1001094,AUS,M,B,25/01/2023,A,,,
1001095,GBR,F,A,25/01/2023,A,,,
1001096,USA,,A,27/01/2023,I,,,
1001097,BRA,M,B,27/01/2023,I,,,
1001098,USA,O,A,26/01/2023,A,,,
1001099,USA,M,A,31/01/2023,A,,,
1001100,DEU,M,B,29/01/2023,I,,,
1001101,GBR,,B,03/02/2023,A,,,
1001102,BRA,,B,25/01/2023,I,,,
1001103,MEX,F,A,26/01/2023,A,,,
1001104,MEX,F,B,25/01/2023,I,,,
1001105,MEX,F,B,25/01/2023,A,,,
1001106,BRA,M,A,30/01/2023,A,,,
1001107,MEX,F,A,29/01/2023,I,,,
1001108,BRA,M,B,28/01/2023,A,,,
1001109,,F,B,02/02/2023,I,,,
1001110,AUS,F,A,25/01/2023,A,,,
1001111,BRA,M,B,05/02/2023,A,,,
1001112,GBR,M,A,25/01/2023,A,,,
1001113,AUS,F,A,25/01/2023,A,,,
1001114,USA,M,B,25/01/2023,A,,,
1001115,USA,F,B,28/01/2023,A,,,
1001116,USA,M,A,26/01/2023,I,,,
1001117,GBR,,B,25/01/2023,A,,,
1001118,BRA,M,A,28/01/2023,I,,,
1001119,USA,M,A,28/01/2023,A,,,
1001120,TUR,,B,01/02/2023,A,,,
1001121,BRA,F,A,31/01/2023,A,,,
1001122,MEX,M,B,25/01/2023,A,,,
1001123,USA,M,B,26/01/2023,A,,,
1001124,GBR,M,A,26/01/2023,I,,,
1001125,MEX,F,B,26/01/2023,A,,,
1001127,USA,F,B,28/01/2023,A,,,
1001128,FRA,,B,28/01/2023,I,28/01/2023,I,35.57
1001129,USA,,B,27/01/2023,A,,,
1001130,USA,F,B,06/02/2023,I,,,
1001131,BRA,M,B,25/01/2023,A,,,
1001132,BRA,F,A,28/01/2023,A,,,
1001133,GBR,M,B,28/01/2023,I,,,
1001134,GBR,M,B,26/01/2023,I,,,
1001135,USA,M,B,29/01/2023,A,,,
1001136,TUR,M,A,27/01/2023,A,,,
1001137,USA,M,B,27/01/2023,I,27/01/2023,I,101.75
1001138,USA,F,B,25/01/2023,A,,,
1001139,GBR,M,A,27/01/2023,A,,,
1001140,USA,M,A,26/01/2023,A,,,
1001141,GBR,M,A,28/01/2023,A,,,
1001142,MEX,O,B,05/02/2023,I,,,
1001143,FRA,O,A,26/01/2023,A,,,
1001144,MEX,M,A,01/02/2023,A,,,
1001145,USA,M,A,26/01/2023,A,,,
1001146,CAN,M,B,30/01/2023,I,,,
1001147,DEU,F,A,28/01/2023,A,,,
1001148,MEX,M,A,26/01/2023,A,,,
1001149,USA,M,A,30/01/2023,A,,,
1001150,BRA,M,B,04/02/2023,A,,,
1001151,DEU,O,B,29/01/2023,A,,,
1001152,AUS,F,A,05/02/2023,A,,,
1001153,BRA,M,B,26/01/2023,I,,,
1001154,USA,,B,26/01/2023,A,,,
1001155,USA,F,A,04/02/2023,A,04/02/2023,A,58.76
1001156,CAN,,B,25/01/2023,A,,,
1001158,USA,M,A,31/01/2023,A,,,
1001159,DEU,M,A,27/01/2023,I,,,
1001160,GBR,M,A,25/01/2023,A,,,
1001161,USA,F,A,29/01/2023,A,,,
1001162,USA,,B,27/01/2023,A,,,
1001163,BRA,M,A,25/01/2023,,,,
1001164,USA,M,A,28/01/2023,A,,,
1001165,MEX,F,B,26/01/2023,A,,,
1001166,BRA,M,A,30/01/2023,A,,,
1001167,BRA,,A,25/01/2023,I,,,
1001168,DEU,M,B,26/01/2023,I,,,
1001169,DEU,F,A,25/01/2023,A,,,
1001170,CAN,M,B,26/01/2023,A,,,
1001171,BRA,M,B,26/01/2023,,,,
1001172,FRA,F,A,25/01/2023,A,,,
1001173,DEU,M,B,31/01/2023,I,,,
1001174,DEU,M,A,25/01/2023,I,,,
1001175,FRA,F,B,31/01/2023,A,,,
1001176,BRA,F,A,27/01/2023,A,,,
1001177,MEX,M,B,26/01/2023,A,,,
1001178,BRA,O,B,28/01/2023,A,,,
1001179,TUR,M,A,30/01/2023,A,,,
1001180,USA,F,A,25/01/2023,I,,,
1001181,DEU,M,B,26/01/2023,A,,,
1001182,USA,M,A,25/01/2023,A,,,
1001183,TUR,M,A,04/02/2023,A,,,
1001184,USA,F,B,25/01/2023,A,,,
1001185,FRA,M,B,28/01/2023,A,02/02/2023,A,2.626670375
1001185,FRA,M,B,28/01/2023,A,28/01/2023,A,14.56
1001186,FRA,F,A,01/02/2023,A,,,
1001187,BRA,M,B,31/01/2023,A,,,
1001188,BRA,M,B,26/01/2023,A,,,
1001189,USA,M,B,28/01/2023,A,,,
1001190,TUR,F,A,26/01/2023,A,,,
1001191,MEX,M,B,27/01/2023,A,,,
